Temps,tribo_f1,tribo_f2,tribo_f3,tribo_f4,tribo_f5,tribo_f6,tribo_f7,tribo_f8,tribo_f9,tribo_f10,diff_tribo_f1,diff_tribo_f2,diff_tribo_f3,diff_tribo_f4,diff_tribo_f5,diff_tribo_f6,diff_tribo_f7,diff_tribo_f8,diff_tribo_f9,diff_tribo_f10,tribo_feature1,tribo_feature2,tribo_feature3,tribo_feature4,tribo_feature5
5.920154571533203,661.695675609355,294.99601860585585,201.58465914934513,6.9003432240445495,339.45263211002003,162.33785017976726,299.56716341733454,310.22774170777575,362.09857998917096,239.11785661135193,73.10880575292789,84.30355551429773,23.267107776180765,98.64072983534062,235.1529915468843,107.91908031725497,286.5011139991987,383.324598033345,448.58796267694504,243.87791443006378,131.7875,4069,131.746245936088,6353.215058076643,2212.028925008076
6.033375024795532,521.1128247512271,146.16458032057608,230.26207094652924,231.56901958298025,114.3357780284193,97.7961501443146,481.7741544417051,176.91855991585732,145.89595761182593,198.86081589795822,148.30933236597048,164.68765064392187,89.74823923409649,112.68136342108897,269.8929541162856,128.41809783012874,370.7398822284208,239.53330501271012,298.5263850126695,408.83517254494177,126.98333333333332,3849,120.36949549268249,6010.21054891556,2007.0361264882736
6.147042989730835,598.5865725471167,234.09416585321893,315.82347850547865,304.18235697646213,78.05496964252202,198.97833453030083,545.7643454088271,297.9801148475804,261.58895167475373,50.72872158567119,85.91803982205667,74.73274815040877,138.80886783345625,171.630553456501,88.74497691389656,195.0334604697734,596.7832471608332,349.134901036908,338.24313565068235,61.72849931960789,128.86666666666667,3945,141.1161026870738,6290.793612155121,2318.014529923552
6.26216459274292,379.2383673340255,15.712884068727606,88.40561841431207,122.74712735064695,272.65115993740386,191.58153919473438,601.3225149377415,129.55183286733043,137.8681254506536,303.0230293347176,84.21232170514048,79.51101860324017,90.055108403672,92.06941586624033,147.69533554861206,140.90574568156998,584.7746408715444,139.82218790048955,117.13485080094239,392.5844844781755,136.1809523809524,6023,154.1271993149681,9827.369570523553,2591.6164165754276
6.377949953079224,119.14590971779094,471.44363380290923,372.62687302991657,309.266247212141,327.4542027718617,290.6420231376596,505.57029009348827,150.76236208046004,31.67547104047199,302.2048032926086,233.01425576786215,212.72995747806212,203.78248657733195,175.82192924622223,115.50262757406362,142.0272025471057,652.2833365600624,244.2596905515658,284.6411566171195,221.3727661465757,131.86666666666667,5536,145.1303975456396,6116.2966346356125,2511.625128034717
6.491872310638428,260.00621804216553,586.6105720105782,459.01680905670645,350.6924171737127,162.2720669062583,130.02934601066198,559.1673714300479,184.8218621201258,204.4518373621747,125.46839382378643,87.26181032469835,120.82301915926217,128.08958255133518,119.12634592806127,183.6002629840318,210.40423607143643,620.040832540495,233.94767533023602,187.30164180884145,271.09129917768547,138.20416666666665,5369,146.40866851768192,6586.854106110216,2454.0938480859727
6.605661630630493,217.59444328596308,562.6532439285015,590.4973720953061,601.9352715791586,451.11148242461184,313.83320195419435,341.6844872334179,246.93351186824373,408.85469323763425,173.33529826092263,34.96981072280989,147.83129987736848,265.93168278637455,381.2798591009661,380.7784078661314,322.20342269875357,333.2419806048502,319.2866458205916,567.2271992724022,268.11524805247046,147.75,5750,167.30261071320353,7601.073833075842,2663.57128992499
6.719063997268677,795.3035561085153,1084.9944211728262,1164.661677090662,1085.5465572206417,580.6748976662853,380.71389171311984,831.2241163695345,454.13526600804994,283.8081816961953,268.53097984867685,145.8533164983607,346.82919567778066,502.4676928361125,596.3072804482246,361.18520986063976,262.70429078962155,785.90704439059,459.77691394929747,354.4847726976156,295.1559702610852,165.0,6348,172.97181158505157,8112.858012156922,3028.401767863268
6.834655523300171,1284.9691358179525,1553.4728955611629,1451.5649242824563,1082.58233996838,302.64180363840575,152.57847857695722,533.3499636726893,142.9559311862136,383.70946751698744,60.88016389619195,255.4559410227443,415.95068538183904,472.57930833438485,464.8643493978197,190.36575748932086,104.88643726494772,601.8363185202077,369.62271272133154,448.914152067044,193.51326392686127,154.55,6850,154.02216942512774,7905.783879842929,2679.441862788536
6.950316429138184,1640.0757141697143,1843.834236492513,1517.4243880121046,889.126205821098,92.56697141682146,233.5317656096472,310.87533514058947,439.1010758632586,594.5561968794169,325.77328727030624,209.80198543319582,479.2120240343722,644.3785397512443,593.5548636988079,113.35196997811018,200.63058350143956,271.40552282582246,522.989747898508,863.5614443387981,554.6168992740729,182.73333333333335,7209,199.05087131917628,13602.006242144744,3271.0930621242196
7.066429615020752,1705.3077090266956,1784.8015854679618,1383.1079934999173,924.402057949043,184.5282134482799,290.6046073280205,136.82512112300046,608.8983891155957,813.0909160763873,542.0266475161823,187.06858793816266,287.10436635492994,776.0365769545074,875.8862512058578,403.4212017725615,542.8712722711865,233.28212091859302,878.883296691415,901.0707670535186,574.8395715146711,187.87083333333334,7326,182.3618647781559,9884.845569825346,3497.4555093515673
7.181699752807617,1749.1228573684793,1674.1985153737082,1335.7899998517216,1075.8802734201904,311.28336487936224,430.19453271824557,193.31546400585273,591.4323065695568,590.2667129010784,321.5696152491769,270.47810334816927,521.2281372251418,627.808080131468,665.265976740873,235.95689414735827,387.96723193093555,204.17784489389442,691.0333457110299,768.0538050002677,458.57234087517423,200.32916666666665,7449,198.11317465722607,8162.700028606586,3549.1141931415345
